k rep nodeID nodeDepth brlen
30 rep010 n179 9 0
30 rep010 n18 9 3
30 rep010 n180 9 0
30 rep010 n181 7 0
30 rep010 n182 7 4
30 rep010 n183 8 2
30 rep010 n184 8 1
30 rep010 n185 9 2
30 rep010 n186 9 2
30 rep010 n187 9 1
30 rep010 n188 9 1
30 rep010 n189 8 1
30 rep010 n19 8 1
30 rep010 n190 8 1
30 rep010 n191 9 2
30 rep010 n192 9 2
30 rep010 n193 9 1
30 rep010 n194 9 2
30 rep010 n195 5 2
30 rep010 n196 5 1
30 rep010 n197 6 3
30 rep010 n198 6 2
30 rep010 n199 7 1
30 rep010 n2 2 6
30 rep010 n20 8 4
30 rep010 n200 7 1
30 rep010 n201 8 1
30 rep010 n202 8 1
30 rep010 n203 9 2
30 rep010 n204 9 1
30 rep010 n205 9 1
30 rep010 n206 9 0
30 rep010 n207 8 2
30 rep010 n208 8 1
30 rep010 n209 9 1
30 rep010 n21 9 0
30 rep010 n210 9 1
30 rep010 n211 9 1
30 rep010 n212 9 1
30 rep010 n213 7 3
30 rep010 n214 7 2
30 rep010 n215 8 0
30 rep010 n216 8 1
30 rep010 n217 9 0
30 rep010 n218 9 0
30 rep010 n219 9 2
30 rep010 n22 9 0
30 rep010 n220 9 0
30 rep010 n221 8 0
30 rep010 n222 8 0
30 rep010 n223 9 1
30 rep010 n224 9 1
30 rep010 n225 9 0
30 rep010 n226 9 0
30 rep010 n227 6 3
30 rep010 n228 6 1
30 rep010 n229 7 1
30 rep010 n23 9 2
30 rep010 n230 7 0
30 rep010 n231 8 2
30 rep010 n232 8 3
30 rep010 n233 9 0
30 rep010 n234 9 0
30 rep010 n235 9 1
30 rep010 n236 9 2
30 rep010 n237 8 2
30 rep010 n238 8 3
30 rep010 n239 9 1
30 rep010 n24 9 2
30 rep010 n240 9 0
30 rep010 n241 9 3
30 rep010 n242 9 1
30 rep010 n243 7 3
30 rep010 n244 7 1
30 rep010 n245 8 1
30 rep010 n246 8 2
30 rep010 n247 9 0
30 rep010 n248 9 0
30 rep010 n249 9 3
30 rep010 n25 7 1
30 rep010 n250 9 0
30 rep010 n251 8 0
30 rep010 n252 8 3
30 rep010 n253 9 0
30 rep010 n254 9 0
30 rep010 n255 9 0
30 rep010 n256 9 1
30 rep010 n257 3 2
30 rep010 n258 3 1
30 rep010 n259 4 3
30 rep010 n26 7 2
30 rep010 n260 4 6
30 rep010 n261 5 0
30 rep010 n262 5 3
30 rep010 n263 6 4
30 rep010 n264 6 4
30 rep010 n265 7 3
30 rep010 n266 7 1
30 rep010 n267 8 0
30 rep010 n268 8 2
30 rep010 n269 9 0
30 rep010 n27 8 1
30 rep010 n270 9 1
30 rep010 n271 9 1
30 rep010 n272 9 2
30 rep010 n273 8 0
30 rep010 n274 8 0
30 rep010 n275 9 2
30 rep010 n276 9 1
30 rep010 n277 9 1
30 rep010 n278 9 0
30 rep010 n279 7 1
30 rep010 n28 8 3
30 rep010 n280 7 0
30 rep010 n281 8 1
30 rep010 n282 8 2
30 rep010 n283 9 1
30 rep010 n284 9 0
30 rep010 n285 9 2
30 rep010 n286 9 2
30 rep010 n287 8 2
30 rep010 n288 8 3
30 rep010 n289 9 1
30 rep010 n29 9 1
30 rep010 n290 9 0
30 rep010 n291 9 1
30 rep010 n292 9 0
30 rep010 n293 6 5
30 rep010 n294 6 5
30 rep010 n295 7 3
30 rep010 n296 7 1
30 rep010 n297 8 0
30 rep010 n298 8 1
30 rep010 n299 9 2
30 rep010 n3 3 2
30 rep010 n30 9 1
30 rep010 n300 9 2
30 rep010 n301 9 2
30 rep010 n302 9 1
30 rep010 n303 8 1
30 rep010 n304 8 0
30 rep010 n305 9 0
30 rep010 n306 9 0
30 rep010 n307 9 1
30 rep010 n308 9 0
30 rep010 n309 7 1
30 rep010 n31 9 1
30 rep010 n310 7 1
30 rep010 n311 8 2
30 rep010 n312 8 1
30 rep010 n313 9 1
30 rep010 n314 9 1
30 rep010 n315 9 0
30 rep010 n316 9 1
30 rep010 n317 8 0
30 rep010 n318 8 0
30 rep010 n319 9 0
30 rep010 n32 9 0
30 rep010 n320 9 1
30 rep010 n321 9 2
30 rep010 n322 9 1
30 rep010 n323 5 1
30 rep010 n324 5 4
30 rep010 n325 6 3
30 rep010 n326 6 4
30 rep010 n327 7 2
30 rep010 n328 7 1
30 rep010 n329 8 0
30 rep010 n33 8 2
30 rep010 n330 8 2
30 rep010 n331 9 2
30 rep010 n332 9 1
30 rep010 n333 9 2
30 rep010 n334 9 3
30 rep010 n335 8 1
30 rep010 n336 8 1
30 rep010 n337 9 3
30 rep010 n338 9 3
30 rep010 n339 9 1
30 rep010 n34 8 1
30 rep010 n340 9 1
30 rep010 n341 7 3
30 rep010 n342 7 4
30 rep010 n343 8 1
30 rep010 n344 8 0
30 rep010 n345 9 2
30 rep010 n346 9 1
30 rep010 n347 9 2
30 rep010 n348 9 0
30 rep010 n349 8 1
30 rep010 n35 9 1
30 rep010 n350 8 3
30 rep010 n351 9 0
30 rep010 n352 9 2
30 rep010 n353 9 2
30 rep010 n354 9 0
30 rep010 n355 6 4
30 rep010 n356 6 0
30 rep010 n357 7 2
30 rep010 n358 7 7
30 rep010 n359 8 6
30 rep010 n36 9 0
30 rep010 n360 8 3
30 rep010 n361 9 1
30 rep010 n362 9 1
30 rep010 n363 9 0
30 rep010 n364 9 1
30 rep010 n365 8 3
30 rep010 n366 8 1
30 rep010 n367 9 2
30 rep010 n368 9 4
30 rep010 n369 9 1
30 rep010 n37 9 1
30 rep010 n370 9 2
30 rep010 n371 7 2
30 rep010 n372 7 1
30 rep010 n373 8 5
30 rep010 n374 8 0
30 rep010 n375 9 7
30 rep010 n376 9 2
30 rep010 n377 9 1
30 rep010 n378 9 1
30 rep010 n379 8 1
30 rep010 n38 9 0
30 rep010 n380 8 0
30 rep010 n381 9 3
30 rep010 n382 9 0
30 rep010 n383 9 1
30 rep010 n384 9 2
30 rep010 n385 4 10
30 rep010 n386 4 6
30 rep010 n387 5 4
30 rep010 n388 5 4
30 rep010 n389 6 2
30 rep010 n39 6 3
30 rep010 n390 6 1
30 rep010 n391 7 3
30 rep010 n392 7 0
30 rep010 n393 8 0
30 rep010 n394 8 3
30 rep010 n395 9 0
30 rep010 n396 9 1
30 rep010 n397 9 2
30 rep010 n398 9 3
30 rep010 n399 8 0
30 rep010 n4 3 1
30 rep010 n40 6 4
30 rep010 n400 8 2
30 rep010 n401 9 0
30 rep010 n402 9 1
30 rep010 n403 9 1
30 rep010 n404 9 4
30 rep010 n405 7 5
30 rep010 n406 7 3
30 rep010 n407 8 1
30 rep010 n408 8 2
30 rep010 n409 9 0
30 rep010 n41 7 1
30 rep010 n410 9 1
30 rep010 n411 9 1
30 rep010 n412 9 0
30 rep010 n413 8 0
30 rep010 n414 8 0
30 rep010 n415 9 1
30 rep010 n416 9 0
30 rep010 n417 9 0
30 rep010 n418 9 1
30 rep010 n419 6 1
30 rep010 n42 7 1
30 rep010 n420 6 3
30 rep010 n421 7 1
30 rep010 n422 7 2
30 rep010 n423 8 1
30 rep010 n424 8 0
30 rep010 n425 9 1
30 rep010 n426 9 0
30 rep010 n427 9 0
30 rep010 n428 9 0
30 rep010 n429 8 0
30 rep010 n43 8 0
30 rep010 n430 8 0
30 rep010 n431 9 1
30 rep010 n432 9 0
30 rep010 n433 9 0
30 rep010 n434 9 2
30 rep010 n435 7 2
30 rep010 n436 7 1
30 rep010 n437 8 1
30 rep010 n438 8 0
30 rep010 n439 9 1
30 rep010 n44 8 2
30 rep010 n440 9 2
30 rep010 n441 9 1
30 rep010 n442 9 0
30 rep010 n443 8 2
30 rep010 n444 8 1
30 rep010 n445 9 1
30 rep010 n446 9 1
30 rep010 n447 9 1
30 rep010 n448 9 1
30 rep010 n449 5 0
30 rep010 n45 9 1
30 rep010 n450 5 2
30 rep010 n451 6 0
30 rep010 n452 6 2
30 rep010 n453 7 1
30 rep010 n454 7 2
30 rep010 n455 8 1
30 rep010 n456 8 1
30 rep010 n457 9 0
30 rep010 n458 9 0
30 rep010 n459 9 0
30 rep010 n46 9 1
30 rep010 n460 9 2
30 rep010 n461 8 1
30 rep010 n462 8 3
30 rep010 n463 9 0
30 rep010 n464 9 0
30 rep010 n465 9 1
30 rep010 n466 9 1
30 rep010 n467 7 2
30 rep010 n468 7 2
30 rep010 n469 8 1
30 rep010 n47 9 2
30 rep010 n470 8 1
30 rep010 n471 9 1
30 rep010 n472 9 1
30 rep010 n473 9 1
30 rep010 n474 9 0
30 rep010 n475 8 2
30 rep010 n476 8 0
30 rep010 n477 9 0
30 rep010 n478 9 1
30 rep010 n479 9 0
30 rep010 n48 9 0
30 rep010 n480 9 0
30 rep010 n481 6 1
30 rep010 n482 6 3
30 rep010 n483 7 1
30 rep010 n484 7 3
30 rep010 n485 8 0
30 rep010 n486 8 1
30 rep010 n487 9 1
30 rep010 n488 9 1
30 rep010 n489 9 0
30 rep010 n49 8 1
30 rep010 n490 9 0
30 rep010 n491 8 0
30 rep010 n492 8 1
30 rep010 n493 9 1
30 rep010 n494 9 2
30 rep010 n495 9 0
30 rep010 n496 9 1
30 rep010 n497 7 1
30 rep010 n498 7 1
30 rep010 n499 8 0
30 rep010 n5 4 0
30 rep010 n50 8 3
30 rep010 n500 8 1
30 rep010 n501 9 2
30 rep010 n502 9 1
30 rep010 n503 9 1
30 rep010 n504 9 1
30 rep010 n505 8 2
30 rep010 n506 8 0
30 rep010 n507 9 1
30 rep010 n508 9 3
30 rep010 n509 9 2
30 rep010 n51 9 2
30 rep010 n510 9 2
30 rep010 n52 9 1
30 rep010 n53 9 1
30 rep010 n54 9 2
30 rep010 n55 7 2
30 rep010 n56 7 1
30 rep010 n57 8 3
30 rep010 n58 8 0
30 rep010 n59 9 0
30 rep010 n6 4 2
30 rep010 n60 9 1
30 rep010 n61 9 1
30 rep010 n62 9 1
30 rep010 n63 8 0
30 rep010 n64 8 0
30 rep010 n65 9 0
30 rep010 n66 9 3
30 rep010 n67 9 1
30 rep010 n68 9 1
30 rep010 n69 5 0
30 rep010 n7 5 4
30 rep010 n70 5 5
30 rep010 n71 6 4
30 rep010 n72 6 1
30 rep010 n73 7 3
30 rep010 n74 7 2
30 rep010 n75 8 0
30 rep010 n76 8 1
30 rep010 n77 9 0
30 rep010 n78 9 2
30 rep010 n79 9 3
30 rep010 n8 5 4
30 rep010 n80 9 3
30 rep010 n81 8 1
30 rep010 n82 8 1
30 rep010 n83 9 1
30 rep010 n84 9 3
30 rep010 n85 9 0
30 rep010 n86 9 1
30 rep010 n87 7 1
30 rep010 n88 7 0
30 rep010 n89 8 1
30 rep010 n9 6 3
30 rep010 n90 8 1
30 rep010 n91 9 1
30 rep010 n92 9 3
30 rep010 n93 9 0
30 rep010 n94 9 0
30 rep010 n95 8 0
30 rep010 n96 8 0
30 rep010 n97 9 2
30 rep010 n98 9 0
30 rep010 n99 9 2
30 rep011 n0 1 3
30 rep011 n1 2 5
30 rep011 n10 6 1
30 rep011 n100 9 3
30 rep011 n101 6 2
30 rep011 n102 6 4
30 rep011 n103 7 3
30 rep011 n104 7 1
30 rep011 n105 8 1
30 rep011 n106 8 1
30 rep011 n107 9 0
30 rep011 n108 9 1
30 rep011 n109 9 1
30 rep011 n11 7 1
30 rep011 n110 9 1
30 rep011 n111 8 2
30 rep011 n112 8 0
30 rep011 n113 9 1
30 rep011 n114 9 1
30 rep011 n115 9 1
30 rep011 n116 9 0
30 rep011 n117 7 2
30 rep011 n118 7 0
30 rep011 n119 8 2
30 rep011 n12 7 1
30 rep011 n120 8 1
30 rep011 n121 9 0
30 rep011 n122 9 0
30 rep011 n123 9 3
30 rep011 n124 9 1
30 rep011 n125 8 1
30 rep011 n126 8 2
30 rep011 n127 9 0
30 rep011 n128 9 1
30 rep011 n129 9 2
30 rep011 n13 8 1
30 rep011 n130 9 1
30 rep011 n131 4 6
30 rep011 n132 4 5
30 rep011 n133 5 3
30 rep011 n134 5 3
30 rep011 n135 6 1
30 rep011 n136 6 1
30 rep011 n137 7 1
30 rep011 n138 7 0
30 rep011 n139 8 0
30 rep011 n14 8 0
30 rep011 n140 8 0
30 rep011 n141 9 0
30 rep011 n142 9 3
30 rep011 n143 9 2
30 rep011 n144 9 1
30 rep011 n145 8 4
30 rep011 n146 8 2
30 rep011 n147 9 1
30 rep011 n148 9 2
30 rep011 n149 9 0
30 rep011 n15 9 1
30 rep011 n150 9 0
30 rep011 n151 7 1
30 rep011 n152 7 1
30 rep011 n153 8 0
30 rep011 n154 8 1
30 rep011 n155 9 1
30 rep011 n156 9 2
30 rep011 n157 9 0
30 rep011 n158 9 0
30 rep011 n159 8 2
30 rep011 n16 9 0
30 rep011 n160 8 1
30 rep011 n161 9 0
30 rep011 n162 9 0
30 rep011 n163 9 1
30 rep011 n164 9 2
30 rep011 n165 6 1
30 rep011 n166 6 0
30 rep011 n167 7 1
30 rep011 n168 7 1
30 rep011 n169 8 1
30 rep011 n17 9 0
30 rep011 n170 8 2
30 rep011 n171 9 0
30 rep011 n172 9 2
30 rep011 n173 9 0
30 rep011 n174 9 1
30 rep011 n175 8 2
30 rep011 n176 8 1
30 rep011 n177 9 2
30 rep011 n178 9 0
30 rep011 n179 9 0
30 rep011 n18 9 1
30 rep011 n180 9 0
30 rep011 n181 7 1
30 rep011 n182 7 3
30 rep011 n183 8 0
30 rep011 n184 8 0
30 rep011 n185 9 1
30 rep011 n186 9 0
30 rep011 n187 9 0
30 rep011 n188 9 1
30 rep011 n189 8 0
30 rep011 n19 8 2
30 rep011 n190 8 2
30 rep011 n191 9 1
30 rep011 n192 9 0
30 rep011 n193 9 2
30 rep011 n194 9 1
30 rep011 n195 5 2
30 rep011 n196 5 2
30 rep011 n197 6 0
30 rep011 n198 6 1
30 rep011 n199 7 2
30 rep011 n2 2 8
30 rep011 n20 8 1
30 rep011 n200 7 3
30 rep011 n201 8 1
30 rep011 n202 8 0
30 rep011 n203 9 1
30 rep011 n204 9 1
30 rep011 n205 9 0
30 rep011 n206 9 1
30 rep011 n207 8 1
30 rep011 n208 8 1
30 rep011 n209 9 2
30 rep011 n21 9 1
30 rep011 n210 9 2
30 rep011 n211 9 0
30 rep011 n212 9 1
30 rep011 n213 7 3
30 rep011 n214 7 1
30 rep011 n215 8 4
30 rep011 n216 8 2
30 rep011 n217 9 1
30 rep011 n218 9 0
30 rep011 n219 9 0
30 rep011 n22 9 1
30 rep011 n220 9 1
30 rep011 n221 8 3
30 rep011 n222 8 0
30 rep011 n223 9 0
30 rep011 n224 9 0
30 rep011 n225 9 0
30 rep011 n226 9 0
30 rep011 n227 6 1
30 rep011 n228 6 3
30 rep011 n229 7 1
30 rep011 n23 9 0
30 rep011 n230 7 1
30 rep011 n231 8 0
30 rep011 n232 8 1
30 rep011 n233 9 2
30 rep011 n234 9 0
30 rep011 n235 9 0
30 rep011 n236 9 0
30 rep011 n237 8 1
30 rep011 n238 8 0
30 rep011 n239 9 0
30 rep011 n24 9 1
30 rep011 n240 9 0
30 rep011 n241 9 0
30 rep011 n242 9 0
30 rep011 n243 7 0
30 rep011 n244 7 1
30 rep011 n245 8 2
30 rep011 n246 8 1
30 rep011 n247 9 0
30 rep011 n248 9 1
30 rep011 n249 9 0
30 rep011 n25 7 0
30 rep011 n250 9 2
30 rep011 n251 8 0
30 rep011 n252 8 1
30 rep011 n253 9 1
30 rep011 n254 9 2
30 rep011 n255 9 1
30 rep011 n256 9 1
30 rep011 n257 3 1
30 rep011 n258 3 6
30 rep011 n259 4 8
30 rep011 n26 7 1
30 rep011 n260 4 1
30 rep011 n261 5 3
30 rep011 n262 5 1
30 rep011 n263 6 3
30 rep011 n264 6 2
30 rep011 n265 7 1
30 rep011 n266 7 2
30 rep011 n267 8 3
30 rep011 n268 8 4
30 rep011 n269 9 1
30 rep011 n27 8 0
30 rep011 n270 9 0
30 rep011 n271 9 2
30 rep011 n272 9 2
30 rep011 n273 8 2
30 rep011 n274 8 3
30 rep011 n275 9 2
30 rep011 n276 9 0
30 rep011 n277 9 0
30 rep011 n278 9 2
30 rep011 n279 7 2
30 rep011 n28 8 3
30 rep011 n280 7 4
30 rep011 n281 8 2
30 rep011 n282 8 1
30 rep011 n283 9 1
30 rep011 n284 9 0
30 rep011 n285 9 0
30 rep011 n286 9 0
30 rep011 n287 8 3
30 rep011 n288 8 0
30 rep011 n289 9 1
30 rep011 n29 9 1
30 rep011 n290 9 1
30 rep011 n291 9 0
30 rep011 n292 9 1
30 rep011 n293 6 2
30 rep011 n294 6 3
30 rep011 n295 7 1
30 rep011 n296 7 3
30 rep011 n297 8 0
30 rep011 n298 8 1
30 rep011 n299 9 5
30 rep011 n3 3 3
30 rep011 n30 9 2
30 rep011 n300 9 0
30 rep011 n301 9 1
30 rep011 n302 9 1
30 rep011 n303 8 3
30 rep011 n304 8 2
30 rep011 n305 9 0
30 rep011 n306 9 2
30 rep011 n307 9 0
30 rep011 n308 9 1
30 rep011 n309 7 1
30 rep011 n31 9 1
30 rep011 n310 7 3
30 rep011 n311 8 3
30 rep011 n312 8 1
30 rep011 n313 9 2
30 rep011 n314 9 2
30 rep011 n315 9 1
30 rep011 n316 9 0
30 rep011 n317 8 2
30 rep011 n318 8 1
30 rep011 n319 9 1
30 rep011 n32 9 0
30 rep011 n320 9 3
30 rep011 n321 9 0
30 rep011 n322 9 2
30 rep011 n323 5 1
30 rep011 n324 5 0
30 rep011 n325 6 1
30 rep011 n326 6 0
30 rep011 n327 7 0
30 rep011 n328 7 0
30 rep011 n329 8 2
30 rep011 n33 8 2
30 rep011 n330 8 2
30 rep011 n331 9 0
30 rep011 n332 9 1
30 rep011 n333 9 0
30 rep011 n334 9 1
30 rep011 n335 8 1
30 rep011 n336 8 1
30 rep011 n337 9 3
30 rep011 n338 9 1
30 rep011 n339 9 2
30 rep011 n34 8 1
30 rep011 n340 9 1
30 rep011 n341 7 2
30 rep011 n342 7 2
30 rep011 n343 8 1
30 rep011 n344 8 1
30 rep011 n345 9 0
30 rep011 n346 9 1
30 rep011 n347 9 1
30 rep011 n348 9 3
30 rep011 n349 8 0
30 rep011 n35 9 1
30 rep011 n350 8 1
30 rep011 n351 9 0
30 rep011 n352 9 2
30 rep011 n353 9 1
30 rep011 n354 9 1
30 rep011 n355 6 1
30 rep011 n356 6 1
30 rep011 n357 7 3
30 rep011 n358 7 0
30 rep011 n359 8 1
30 rep011 n36 9 1
30 rep011 n360 8 0
30 rep011 n361 9 1
30 rep011 n362 9 1
30 rep011 n363 9 2
30 rep011 n364 9 3
30 rep011 n365 8 1
30 rep011 n366 8 0
30 rep011 n367 9 1
30 rep011 n368 9 1
30 rep011 n369 9 0
30 rep011 n37 9 1
30 rep011 n370 9 0
30 rep011 n371 7 2
30 rep011 n372 7 0
30 rep011 n373 8 1
30 rep011 n374 8 0
30 rep011 n375 9 0
30 rep011 n376 9 2
30 rep011 n377 9 0
30 rep011 n378 9 2
30 rep011 n379 8 0
30 rep011 n38 9 1
30 rep011 n380 8 3
30 rep011 n381 9 0
30 rep011 n382 9 0
30 rep011 n383 9 1
30 rep011 n384 9 1
30 rep011 n385 4 8
30 rep011 n386 4 3
30 rep011 n387 5 2
30 rep011 n388 5 8
30 rep011 n389 6 2
30 rep011 n39 6 2
30 rep011 n390 6 1
30 rep011 n391 7 1
30 rep011 n392 7 1
30 rep011 n393 8 2
30 rep011 n394 8 0
30 rep011 n395 9 2
30 rep011 n396 9 0
30 rep011 n397 9 2
30 rep011 n398 9 0
30 rep011 n399 8 1
30 rep011 n4 3 5
30 rep011 n40 6 1
30 rep011 n400 8 1
30 rep011 n401 9 0
30 rep011 n402 9 1
30 rep011 n403 9 2
30 rep011 n404 9 0
30 rep011 n405 7 2
30 rep011 n406 7 2
30 rep011 n407 8 3
30 rep011 n408 8 1
30 rep011 n409 9 2
30 rep011 n41 7 0
30 rep011 n410 9 0
30 rep011 n411 9 1
30 rep011 n412 9 0
30 rep011 n413 8 1
30 rep011 n414 8 2
30 rep011 n415 9 3
30 rep011 n416 9 0
30 rep011 n417 9 2
30 rep011 n418 9 2
30 rep011 n419 6 3
30 rep011 n42 7 4
30 rep011 n420 6 4
30 rep011 n421 7 0
30 rep011 n422 7 3
30 rep011 n423 8 2
30 rep011 n424 8 3
30 rep011 n425 9 1
30 rep011 n426 9 0
30 rep011 n427 9 0
30 rep011 n428 9 1
30 rep011 n429 8 5
30 rep011 n43 8 0
30 rep011 n430 8 2
30 rep011 n431 9 2
30 rep011 n432 9 2
30 rep011 n433 9 0
30 rep011 n434 9 1
30 rep011 n435 7 4
30 rep011 n436 7 1
30 rep011 n437 8 1
30 rep011 n438 8 4
30 rep011 n439 9 1
30 rep011 n44 8 1
30 rep011 n440 9 0
30 rep011 n441 9 1
30 rep011 n442 9 1
30 rep011 n443 8 1
30 rep011 n444 8 0
30 rep011 n445 9 2
30 rep011 n446 9 1
30 rep011 n447 9 1
30 rep011 n448 9 3
30 rep011 n449 5 3
30 rep011 n45 9 0
30 rep011 n450 5 2
30 rep011 n451 6 1
30 rep011 n452 6 1
30 rep011 n453 7 2
30 rep011 n454 7 1
30 rep011 n455 8 1
30 rep011 n456 8 3
30 rep011 n457 9 0
30 rep011 n458 9 2
30 rep011 n459 9 1
30 rep011 n46 9 0
30 rep011 n460 9 2
30 rep011 n461 8 3
30 rep011 n462 8 0
30 rep011 n463 9 1
30 rep011 n464 9 3
30 rep011 n465 9 0
30 rep011 n466 9 0
30 rep011 n467 7 2
30 rep011 n468 7 4
30 rep011 n469 8 0
30 rep011 n47 9 1
30 rep011 n470 8 2
30 rep011 n471 9 0
30 rep011 n472 9 0
30 rep011 n473 9 0
30 rep011 n474 9 1
30 rep011 n475 8 1
30 rep011 n476 8 0
30 rep011 n477 9 0
30 rep011 n478 9 1
30 rep011 n479 9 0
30 rep011 n48 9 1
30 rep011 n480 9 0
30 rep011 n481 6 3
30 rep011 n482 6 1
30 rep011 n483 7 1
30 rep011 n484 7 1
30 rep011 n485 8 2
30 rep011 n486 8 1
30 rep011 n487 9 1
30 rep011 n488 9 2
30 rep011 n489 9 0
30 rep011 n49 8 3
30 rep011 n490 9 0
30 rep011 n491 8 2
30 rep011 n492 8 2
30 rep011 n493 9 1
30 rep011 n494 9 1
30 rep011 n495 9 2
30 rep011 n496 9 0
30 rep011 n497 7 1
30 rep011 n498 7 1
30 rep011 n499 8 1
30 rep011 n5 4 1
30 rep011 n50 8 0
30 rep011 n500 8 2
30 rep011 n501 9 1
30 rep011 n502 9 0
30 rep011 n503 9 0
30 rep011 n504 9 2
30 rep011 n505 8 1
30 rep011 n506 8 1
30 rep011 n507 9 1
30 rep011 n508 9 2
30 rep011 n509 9 2
30 rep011 n51 9 4
30 rep011 n510 9 2
30 rep011 n52 9 4
30 rep011 n53 9 2
30 rep011 n54 9 1
30 rep011 n55 7 0
30 rep011 n56 7 2
30 rep011 n57 8 2
30 rep011 n58 8 1
30 rep011 n59 9 0
30 rep011 n6 4 4
30 rep011 n60 9 0
30 rep011 n61 9 1
30 rep011 n62 9 0
30 rep011 n63 8 2
30 rep011 n64 8 2
30 rep011 n65 9 2
30 rep011 n66 9 2
30 rep011 n67 9 0
30 rep011 n68 9 0
30 rep011 n69 5 2
30 rep011 n7 5 0
30 rep011 n70 5 1
30 rep011 n71 6 1
30 rep011 n72 6 3
30 rep011 n73 7 1
30 rep011 n74 7 2
30 rep011 n75 8 2
30 rep011 n76 8 1
30 rep011 n77 9 1
30 rep011 n78 9 0
30 rep011 n79 9 0
30 rep011 n8 5 2
30 rep011 n80 9 0
30 rep011 n81 8 1
30 rep011 n82 8 2
30 rep011 n83 9 1
30 rep011 n84 9 0
30 rep011 n85 9 4
30 rep011 n86 9 1
30 rep011 n87 7 2
30 rep011 n88 7 0
30 rep011 n89 8 1
30 rep011 n9 6 1
30 rep011 n90 8 2
30 rep011 n91 9 3
30 rep011 n92 9 1
30 rep011 n93 9 3
30 rep011 n94 9 1
30 rep011 n95 8 2
30 rep011 n96 8 3
30 rep011 n97 9 0
30 rep011 n98 9 0
30 rep011 n99 9 2
30 rep012 n0 1 4
30 rep012 n1 2 6
30 rep012 n10 6 0
30 rep012 n100 9 1
30 rep012 n101 6 1
30 rep012 n102 6 2
30 rep012 n103 7 2
30 rep012 n104 7 0
30 rep012 n105 8 1
30 rep012 n106 8 2
30 rep012 n107 9 0
30 rep012 n108 9 1
30 rep012 n109 9 3
30 rep012 n11 7 0
30 rep012 n110 9 2
30 rep012 n111 8 0
30 rep012 n112 8 0
30 rep012 n113 9 2
30 rep012 n114 9 2
30 rep012 n115 9 3
30 rep012 n116 9 0
30 rep012 n117 7 1
30 rep012 n118 7 2
30 rep012 n119 8 0
30 rep012 n12 7 1
30 rep012 n120 8 1
30 rep012 n121 9 1
30 rep012 n122 9 1
30 rep012 n123 9 1
30 rep012 n124 9 3
30 rep012 n125 8 2
30 rep012 n126 8 2
30 rep012 n127 9 1
30 rep012 n128 9 3
30 rep012 n129 9 0
30 rep012 n13 8 3
30 rep012 n130 9 0
30 rep012 n131 4 3
30 rep012 n132 4 2
30 rep012 n133 5 3
30 rep012 n134 5 7
30 rep012 n135 6 2
30 rep012 n136 6 0
30 rep012 n137 7 2
30 rep012 n138 7 1
30 rep012 n139 8 0
30 rep012 n14 8 1
30 rep012 n140 8 3
30 rep012 n141 9 1
30 rep012 n142 9 0
30 rep012 n143 9 0
30 rep012 n144 9 3
30 rep012 n145 8 1
30 rep012 n146 8 1
30 rep012 n147 9 2
30 rep012 n148 9 1
30 rep012 n149 9 0
30 rep012 n15 9 0
30 rep012 n150 9 1
30 rep012 n151 7 2
30 rep012 n152 7 1
30 rep012 n153 8 0
30 rep012 n154 8 0
30 rep012 n155 9 0
30 rep012 n156 9 1
30 rep012 n157 9 1
30 rep012 n158 9 1
30 rep012 n159 8 2
30 rep012 n16 9 2
30 rep012 n160 8 1
30 rep012 n161 9 0
30 rep012 n162 9 1
30 rep012 n163 9 2
30 rep012 n164 9 0
30 rep012 n165 6 3
30 rep012 n166 6 5
30 rep012 n167 7 0
30 rep012 n168 7 2
30 rep012 n169 8 2
30 rep012 n17 9 1
30 rep012 n170 8 0
30 rep012 n171 9 2
30 rep012 n172 9 1
30 rep012 n173 9 3
30 rep012 n174 9 1
30 rep012 n175 8 4
30 rep012 n176 8 0
30 rep012 n177 9 2
30 rep012 n178 9 2
30 rep012 n179 9 1
30 rep012 n18 9 3
30 rep012 n180 9 0
30 rep012 n181 7 1
30 rep012 n182 7 1
30 rep012 n183 8 1
30 rep012 n184 8 3
30 rep012 n185 9 0
30 rep012 n186 9 1
30 rep012 n187 9 2
30 rep012 n188 9 2
30 rep012 n189 8 1
30 rep012 n19 8 4
30 rep012 n190 8 1
30 rep012 n191 9 2
30 rep012 n192 9 0
30 rep012 n193 9 3
30 rep012 n194 9 1
30 rep012 n195 5 1
30 rep012 n196 5 2
30 rep012 n197 6 4
30 rep012 n198 6 1
30 rep012 n199 7 3
30 rep012 n2 2 4
30 rep012 n20 8 2
30 rep012 n200 7 3
30 rep012 n201 8 2
30 rep012 n202 8 2
30 rep012 n203 9 2
30 rep012 n204 9 0
30 rep012 n205 9 0
30 rep012 n206 9 3
30 rep012 n207 8 2
30 rep012 n208 8 4
30 rep012 n209 9 0
30 rep012 n21 9 0
30 rep012 n210 9 0
30 rep012 n211 9 1
30 rep012 n212 9 2
30 rep012 n213 7 3
30 rep012 n214 7 1
30 rep012 n215 8 1
30 rep012 n216 8 1
30 rep012 n217 9 5
30 rep012 n218 9 0
30 rep012 n219 9 1
30 rep012 n22 9 1
30 rep012 n220 9 2
30 rep012 n221 8 1
30 rep012 n222 8 1
30 rep012 n223 9 1
30 rep012 n224 9 0
30 rep012 n225 9 3
